	MMS930	MMS925	MMS911	MMS920	MM933M	MMS922	MMS910	MMS923	MMS715	MMS714	MMS717	MMS716	MMS711	MMS710	MMS713	MMS712	MMS944	MMS921	MMS942	MMS943	MMS908	MMS909	MMS928	MMS929	MMS900	MMS901	MMS902	MMS903	MMS904	MMS905	MMS906	MMS907	MMS919	MM943M	MM941M	MM936M	MMS706	MMS707	MMS704	MMS705	MMS702	MMS703	MMS700	MMS701	MMS708	MMS709	MMS917	MMS939	MMS938	MMS916	MMS931	MMS915	MMS932	MMS918	MMS914	MM9362CU	MMS913	MMS890	MMS891	MMS924	MMS912
MMS904	0.29291962743	0.316355221327	0.348451249109	0.364608932352	0.481451714794	0.323912693065	0.387719592862	0.325146208083	0.378669038839	0.385292533919	0.277546254527	0.29650877808	0.36332503651	0.333725967877	0.378490233092	0.400707682938	0.284483356503	0.353115123346	0.329538251154	0.391616525902	0.275522120975	0.33957544556	0.318675063527	0.278970358032	0.322346599694	0.343396856666	0.30886455405	0.234164707048	0.0	0.242745134576	0.313186550179	0.298518971468	0.268116883755	0.529527033313	0.525235160766	0.458839330961	0.295641563277	0.32629935374	0.344594338461	0.366039514433	0.388188981808	0.40337166753	0.340871184601	0.375131465218	0.418193838692	0.332872035343	0.531250331644	0.301256533596	0.317310971519	0.302123850561	0.286142022271	0.35992712815	0.304946439894	0.51177333544	0.357362659418	0.306552847694	0.271253024845	0.280653809333	0.276029515867	0.397407786105	0.305882854762
MMS905	0.317462305466	0.299700869806	0.307692580589	0.315396671617	0.473035720123	0.305192119243	0.354916845412	0.3176353082	0.320003921337	0.30389306074	0.261721237964	0.233354607237	0.321074435846	0.299468691391	0.298348439862	0.374531393197	0.30947302906	0.310552741256	0.340941409053	0.333517217382	0.274529523025	0.312364767558	0.298906440319	0.285547285872	0.302669277755	0.294038347039	0.267706599987	0.238423402196	0.242745134576	0.0	0.302619086137	0.265936767613	0.246321494664	0.503778303717	0.479803086143	0.442672745106	0.247759452393	0.277717765948	0.317871971655	0.320993549213	0.347639337891	0.366312076232	0.312117860675	0.345861067252	0.36041780065	0.295105535601	0.458415424124	0.277425461354	0.275523302688	0.265153801628	0.301478325856	0.329643435588	0.299155367648	0.4706688504	0.312651366455	0.331333421637	0.242776684164	0.261836563021	0.277463239314	0.379047249392	0.266247888746
MMS906	0.320287534924	0.332414442585	0.422320149466	0.333900126919	0.498839833544	0.30715165367	0.424178486388	0.3031277346	0.446986750085	0.394733994194	0.285172708915	0.323344598032	0.307570397508	0.355763084859	0.360339650267	0.444457914379	0.305219896504	0.356609365769	0.349085723825	0.403742351904	0.281077061795	0.393712685378	0.290908012435	0.271377961396	0.355537063534	0.392296441592	0.355887561998	0.31566605971	0.313186550179	0.302619086137	0.0	0.282089655335	0.285338853846	0.534423543933	0.512282310068	0.491187716012	0.309794232036	0.411774370349	0.363561909728	0.38186988574	0.350812455887	0.463423738398	0.335009653038	0.34379195865	0.346724094567	0.306452927378	0.587194963167	0.316734485098	0.342533005124	0.322987667649	0.354635917277	0.409099886377	0.313932583926	0.517651528482	0.386117671679	0.357724129384	0.300982275335	0.275839242515	0.321639001482	0.346900098364	0.279470229233
MMS907	0.30474069298	0.281857283282	0.382042019314	0.318332041962	0.45726995282	0.285750332787	0.407979932742	0.282342868636	0.406831912067	0.360494019333	0.288776448985	0.316444820899	0.303508131281	0.30420610804	0.296166110104	0.4055490264	0.307884020846	0.314647895961	0.340741424742	0.400237238264	0.303199786107	0.386106743063	0.271015935471	0.268975098246	0.339796248322	0.353584366081	0.352558917366	0.302825081193	0.298518971468	0.265936767613	0.282089655335	0.0	0.269117272068	0.49517661375	0.493410279451	0.495863316965	0.324440154538	0.367193602464	0.327401311055	0.380770520434	0.311860165791	0.433211387214	0.306811298602	0.304356781541	0.315255174315	0.310681300054	0.562082257869	0.303957859214	0.334707384627	0.266577153614	0.325380623901	0.348345404432	0.318284801795	0.498932264698	0.330544966046	0.341956607424	0.262085618424	0.270518415456	0.282593215657	0.337684423892	0.27875999907
MMS919	0.328216949905	0.299607865662	0.342990271316	0.323943809637	0.468802603778	0.286851170057	0.394684803797	0.268243356428	0.39858991749	0.368942349247	0.292851139854	0.290267218171	0.312135134183	0.292315786137	0.336473445557	0.40955327777	0.295436482355	0.315167784557	0.351246580589	0.3949745327	0.299626961754	0.347570634897	0.293701672496	0.278834910189	0.31382778581	0.346665569856	0.33780202414	0.282759677494	0.268116883755	0.246321494664	0.285338853846	0.269117272068	0.0	0.510177683346	0.463085104228	0.443439892079	0.315757817535	0.376943676666	0.328438645741	0.319520752287	0.330781629881	0.408469827328	0.249863116559	0.32747970253	0.354958092878	0.266689033855	0.502272796924	0.315013837231	0.296214163544	0.289986890326	0.33421446389	0.33315498901	0.331149733207	0.396018848411	0.332597988597	0.340105124259	0.280500223579	0.295734540764	0.307203634656	0.344815672679	0.266590368436
MM943M	0.549658969793	0.536941675272	0.581378072769	0.496752195267	0.449954720825	0.524104835183	0.590082199954	0.50640989899	0.557204786311	0.522286409149	0.500468599263	0.534594666298	0.490014127729	0.450460592334	0.511531942399	0.578563832548	0.501507262319	0.483509214845	0.559251470704	0.512412649356	0.516834369581	0.563175937192	0.528030223637	0.513959922966	0.566635610215	0.578332544307	0.57084522985	0.529746515182	0.529527033313	0.503778303717	0.534423543933	0.49517661375	0.510177683346	0.0	0.45666920316	0.402891740252	0.544326298118	0.55863087463	0.522884090053	0.512599340983	0.482259394221	0.59888984276	0.514735501899	0.488558821291	0.527109381412	0.502043742422	0.609252649007	0.512545607413	0.581090537887	0.527414308674	0.511943563301	0.545326927861	0.543592923941	0.565476410597	0.557310793975	0.522344089339	0.495387982113	0.525953990601	0.50851436907	0.533190455776	0.474532191702
MM941M	0.54308519358	0.528767695009	0.529113556966	0.489623289969	0.471529862571	0.520919198077	0.543900742991	0.500175887424	0.555950879338	0.513168570404	0.531196187659	0.499310546931	0.487316504762	0.498384347614	0.483906003624	0.553300910569	0.528528420852	0.518717887196	0.577388589026	0.549624301483	0.524146510119	0.53338760356	0.499410176346	0.507782145022	0.553138882574	0.58218235148	0.564003845518	0.516083923836	0.525235160766	0.479803086143	0.512282310068	0.493410279451	0.463085104228	0.45666920316	0.0	0.385826539697	0.543425901421	0.550724581186	0.53596235308	0.49701769226	0.481181236737	0.565188834854	0.489391812298	0.520653749287	0.514977956212	0.5080462365	0.558780470565	0.523373271319	0.539816645237	0.508441347625	0.504887582106	0.536143108402	0.529560151425	0.499707401016	0.532843965925	0.47670970319	0.47405885604	0.520850908338	0.513293282089	0.566889467856	0.481206937006
MM936M	0.487792579781	0.495928634064	0.51760907292	0.500010483558	0.436875812991	0.503020073175	0.506225380139	0.475153828727	0.525311290878	0.480560368101	0.46855413179	0.500356267429	0.475503192329	0.497240280371	0.48452531556	0.537637066483	0.488197731102	0.48345984001	0.537200040372	0.547595387281	0.455722328648	0.515089644854	0.469906780295	0.467918115201	0.497098730462	0.525585298005	0.509579780514	0.476584554159	0.458839330961	0.442672745106	0.491187716012	0.495863316965	0.443439892079	0.402891740252	0.385826539697	0.0	0.507730582703	0.508268783227	0.466170979774	0.469533580135	0.502615461148	0.552828449383	0.466589742973	0.489672785476	0.489669180726	0.420377261486	0.519157071707	0.463022086297	0.516948294106	0.497461203192	0.476714948496	0.50701560218	0.493157144047	0.533975344706	0.497023182837	0.459992000439	0.438402940866	0.471746302345	0.488929824349	0.567976517762	0.431629556752
MMS706	0.33468395998	0.345821223769	0.368540085275	0.372335434335	0.507017247483	0.328614976636	0.365815871015	0.341815104139	0.378003186333	0.369696465135	0.32947626899	0.293390114917	0.352897715912	0.353072901242	0.3577334055	0.365104567162	0.344193742086	0.36972104383	0.351946191905	0.337336803628	0.329083657251	0.327783429808	0.350529284092	0.286379026881	0.314240124086	0.339524614527	0.307989528121	0.278178203486	0.295641563277	0.247759452393	0.309794232036	0.324440154538	0.315757817535	0.544326298118	0.543425901421	0.507730582703	0.0	0.306202115309	0.352670394404	0.372038810985	0.379033947543	0.364434759057	0.360241517901	0.383701125035	0.396871354915	0.345217845704	0.522454103616	0.325006054916	0.344935898945	0.317558626244	0.316442062854	0.364066466747	0.310905765768	0.529772304244	0.348767453948	0.371263104948	0.299456861432	0.304837901918	0.335204918416	0.398725670975	0.322056519735
MMS707	0.411612367184	0.415199081277	0.346092232178	0.428798004532	0.539123685932	0.429051380433	0.370927480721	0.404976881069	0.314547739608	0.400737442806	0.373944900587	0.275075638547	0.418394346701	0.409139606537	0.403380765094	0.356381617261	0.382229440284	0.407616805262	0.423670758963	0.408049523352	0.393599164127	0.336391896815	0.402986024455	0.374227709799	0.368536458436	0.273258432258	0.289617086893	0.312871193567	0.32629935374	0.277717765948	0.411774370349	0.367193602464	0.376943676666	0.55863087463	0.550724581186	0.508268783227	0.306202115309	0.0	0.381342083454	0.381553454095	0.446880735293	0.382141059824	0.427889447795	0.436737330404	0.446731285882	0.397648752205	0.518267552885	0.394254026808	0.34926337932	0.3458675455	0.383890398683	0.375673271192	0.403308391106	0.547549117558	0.401891721669	0.428994589067	0.362458146875	0.389418638364	0.374889473102	0.474777626449	0.383118921056
