	MMS930	MMS925	MMS911	MMS920	MM933M	MMS922	MMS910	MMS923	MMS715	MMS714	MMS717	MMS716	MMS711	MMS710	MMS713	MMS712	MMS944	MMS921	MMS942	MMS943	MMS908	MMS909	MMS928	MMS929	MMS900	MMS901	MMS902	MMS903	MMS904	MMS905	MMS906	MMS907	MMS919	MM943M	MM941M	MM936M	MMS706	MMS707	MMS704	MMS705	MMS702	MMS703	MMS700	MMS701	MMS708	MMS709	MMS917	MMS939	MMS938	MMS916	MMS931	MMS915	MMS932	MMS918	MMS914	MM9362CU	MMS913	MMS890	MMS891	MMS924	MMS912
MMS706	0.296638212132	0.319995988632	0.336660785612	0.341608137927	0.434973078164	0.300605349604	0.331165831101	0.319491811681	0.343704816962	0.339747580136	0.306987155148	0.292245366223	0.323199336529	0.331381169358	0.338934899744	0.334013197182	0.315985745236	0.365378537591	0.33502953807	0.305548933287	0.296917594313	0.302548808987	0.32238438095	0.261794875594	0.291478428044	0.31356294112	0.27902663627	0.253340085827	0.261809698781	0.252092783288	0.292939550172	0.303713586852	0.294894601737	0.452457058287	0.463844773225	0.433705147587	0.0	0.281110437828	0.332150473534	0.337142411874	0.347938269498	0.329467927343	0.331912710391	0.347561350064	0.35471079346	0.347250336887	0.445325785056	0.313098586983	0.320770823958	0.295028056972	0.295349656979	0.327453817462	0.29093482273	0.461228010585	0.315742029287	0.345887379939	0.274540696411	0.282668881932	0.312257225594	0.361968530295	0.296967916816
MMS707	0.332614185694	0.346337634584	0.280629529383	0.34998720718	0.417881133797	0.376302615402	0.300229263966	0.354589208845	0.259020671874	0.330600862648	0.304692583523	0.277488932551	0.36098403118	0.350325534376	0.36849553531	0.299121744954	0.304491538285	0.397054440057	0.335163120785	0.327455490087	0.326646052718	0.270537178182	0.323524186511	0.334079519096	0.308186565668	0.22315245937	0.269532696734	0.284509902195	0.281689040229	0.285443599251	0.330791031471	0.308734178493	0.319742577339	0.419850462178	0.432321736137	0.393546132288	0.281110437828	0.0	0.307950067059	0.309247470114	0.359478720743	0.305540451579	0.342905270238	0.374374201671	0.346962355182	0.39718025009	0.402086473538	0.310735441275	0.282626087573	0.28341182297	0.314072604704	0.304893536744	0.320511855277	0.440085081125	0.350695648259	0.399418688102	0.323973255536	0.32696955949	0.304042772398	0.374524214359	0.340329541845
MMS704	0.305508472022	0.27491078612	0.318376270395	0.306948538057	0.333120904518	0.314988228776	0.318708843808	0.336158616232	0.311615877511	0.307210017318	0.28695750619	0.360867380721	0.29494461351	0.298290171267	0.322287416424	0.358994248877	0.258098571969	0.344219763787	0.258079420086	0.318333903247	0.316428770978	0.309181540124	0.245011326378	0.324313719267	0.296664765377	0.278837887665	0.352643630728	0.326411794498	0.309344887223	0.330153001848	0.291555236874	0.281413557533	0.283480017229	0.351032503956	0.377287783658	0.317834929545	0.332150473534	0.307950067059	0.0	0.245066676136	0.260529864412	0.301395213258	0.302971366606	0.305989230609	0.23594572874	0.365657730588	0.343738540059	0.265905797525	0.26701911608	0.285548087914	0.282220304866	0.294910753289	0.262567780389	0.405277893774	0.327908720212	0.355494615525	0.333120907221	0.306202748946	0.288641268803	0.260606678423	0.27333874051
MMS705	0.306133723356	0.291737629859	0.278549059728	0.27870510883	0.370919349332	0.329303088648	0.284166583433	0.311334628954	0.288900904729	0.252764332083	0.272616263635	0.334316935181	0.296409795562	0.304067345753	0.344406271852	0.33815759628	0.262192219614	0.365373523437	0.283399744857	0.324074608659	0.301180841759	0.307433202284	0.278803815725	0.323443725581	0.314059477492	0.288624307695	0.32917215252	0.31738020571	0.312974015087	0.318095356725	0.298651868212	0.31371625076	0.271523248129	0.370091208689	0.371631033136	0.341631183155	0.337142411874	0.309247470114	0.245066676136	0.0	0.308494181976	0.299994441129	0.305178585606	0.346181029805	0.290430039177	0.33851339032	0.33376522754	0.267783147631	0.251525700701	0.241741973451	0.294826590882	0.232742220168	0.268889561566	0.359436604368	0.286948724166	0.365699871081	0.307368297444	0.296121212613	0.277054329314	0.300874480777	0.300395101862
MMS702	0.319141240652	0.259379777446	0.344470463155	0.269858723513	0.344314847861	0.287613767242	0.3568543223	0.27223614702	0.361759525437	0.342959979786	0.287331068879	0.372549018858	0.2299181675	0.268102184138	0.285611644631	0.398286654531	0.279155499561	0.315596989777	0.289474509945	0.348542699146	0.335483406117	0.340882537301	0.301115555227	0.342199077801	0.294441909707	0.331131499809	0.385021175158	0.356286778914	0.343787329792	0.352571801466	0.286291814249	0.268170497892	0.285127165492	0.340577258303	0.354314274586	0.35918065048	0.347938269498	0.359478720743	0.260529864412	0.308494181976	0.0	0.329524074199	0.279751160494	0.238174500548	0.242121047256	0.377174501228	0.412329122331	0.275040039992	0.292804250123	0.299027953834	0.315774915167	0.335773943867	0.310893661518	0.387164928397	0.336550811146	0.365534032189	0.347346976591	0.328139676699	0.303917736327	0.181799840879	0.29036359603
MMS703	0.328368060145	0.359870036814	0.23340348711	0.347442188044	0.39210867794	0.37588510635	0.185891865831	0.371872759232	0.310976798967	0.336694228144	0.32899759751	0.362344380297	0.376111652618	0.388155730916	0.420299760258	0.233142861202	0.303435923697	0.40854027615	0.280831972449	0.292940051907	0.375646052875	0.199033695978	0.339532668156	0.367560713138	0.361379045688	0.303058356608	0.338644370675	0.333467389547	0.342573485964	0.357789902879	0.360276906784	0.353393755034	0.337533928359	0.404422348402	0.399810339074	0.38242165684	0.329467927343	0.305540451579	0.301395213258	0.299994441129	0.329524074199	0.0	0.36244900563	0.40400119676	0.337598766334	0.427777843262	0.372173903893	0.304885979491	0.253704332667	0.329272145812	0.312993872076	0.304220862986	0.327968658464	0.445714707532	0.367240064872	0.407112714351	0.361245149022	0.364300187751	0.328544146383	0.343333038737	0.361702915167
MMS700	0.301016940692	0.288012849819	0.329343937151	0.288897399993	0.39913575085	0.283287635857	0.375372159286	0.275504268304	0.365820975317	0.336561991888	0.262262787183	0.342586804185	0.30960155549	0.302153834661	0.344548312289	0.405333878284	0.287923943118	0.359481399263	0.314522075689	0.362387322964	0.297033746427	0.332172016525	0.288766182085	0.297669808903	0.278265919259	0.327472639865	0.354958397754	0.324568971208	0.300650388329	0.315130648546	0.264171752405	0.260727303692	0.215616957102	0.392984283485	0.383465807555	0.367739996728	0.331912710391	0.342905270238	0.302971366606	0.305178585606	0.279751160494	0.36244900563	0.0	0.308195152037	0.301404620893	0.293486690617	0.414443250235	0.30017960034	0.314180678254	0.266678278081	0.291116816604	0.291964311749	0.299341769592	0.303144025777	0.333776477445	0.366942646308	0.299788935039	0.307523621423	0.287566846831	0.293383048358	0.27295087172
MMS701	0.319273244916	0.242470673975	0.385544349874	0.309353606496	0.37475335855	0.261915251157	0.414816075262	0.297323281635	0.409666517653	0.362364873678	0.285692926612	0.365715988964	0.232798476467	0.265266403185	0.275911754572	0.427527195808	0.307488742778	0.307666579236	0.340243850987	0.365439114652	0.306671470279	0.375438122325	0.301691041358	0.292232284752	0.299684185667	0.36452238173	0.377502486106	0.315659868992	0.318743814427	0.337672725703	0.289873078342	0.257370792175	0.276674780814	0.393117310478	0.425882862829	0.396420117502	0.347561350064	0.374374201671	0.305989230609	0.346181029805	0.238174500548	0.40400119676	0.308195152037	0.0	0.310261474341	0.341031049466	0.488733497649	0.327046744726	0.338226678901	0.287460133783	0.326693664889	0.351893149396	0.322339595131	0.422554790087	0.302895866341	0.309733171174	0.2899919517	0.297879737952	0.301406774484	0.253244923415	0.272592049203
MMS708	0.340499427527	0.291677937908	0.356111724624	0.319726282914	0.326442483306	0.341013267173	0.371653471421	0.31249835049	0.358318834509	0.336451293859	0.293919075667	0.413488816993	0.303529045337	0.319545826526	0.321123274204	0.400153095637	0.291252011009	0.372577451037	0.292946659305	0.360436507826	0.312558117762	0.367570616767	0.283038110647	0.337225274053	0.266670929581	0.314050742758	0.402497776147	0.371020165979	0.353956517678	0.351586851508	0.270460054969	0.266510507438	0.292742500468	0.324268657815	0.356749164804	0.304709674789	0.35471079346	0.346962355182	0.23594572874	0.290430039177	0.242121047256	0.337598766334	0.301404620893	0.310261474341	0.0	0.366939242765	0.376737688836	0.287607434664	0.304810586833	0.316574795721	0.338009411601	0.343038412687	0.309877584966	0.39024264386	0.378592578702	0.410544681932	0.358133411068	0.341937880665	0.323279858514	0.259387216448	0.323601290774
MMS709	0.331145597907	0.3232060274	0.384137536141	0.310051639568	0.459013959728	0.27788522796	0.419120367296	0.308206108059	0.423451641701	0.318018062051	0.288566415533	0.318320566027	0.312159190209	0.340534890431	0.350477397284	0.437794861743	0.326179520836	0.320951577536	0.393803624002	0.408647093998	0.275409775259	0.404637720897	0.311428431047	0.29116579093	0.375132364167	0.406404892599	0.353160390349	0.335960082177	0.331347020771	0.300771308042	0.317922250044	0.320071683372	0.283474219237	0.453254578291	0.466921265558	0.397462624001	0.347250336887	0.39718025009	0.365657730588	0.33851339032	0.377174501228	0.427777843262	0.293486690617	0.341031049466	0.366939242765	0.0	0.409668475664	0.322846695835	0.371609007591	0.294315435392	0.361421889937	0.370890787801	0.351882015226	0.421896522375	0.335799179875	0.364729449635	0.274314987658	0.299047483854	0.332772754448	0.368130762816	0.297412353265
