	MMS930	MMS925	MMS911	MMS920	MM933M	MMS922	MMS910	MMS923	MMS715	MMS714	MMS717	MMS716	MMS711	MMS710	MMS713	MMS712	MMS944	MMS921	MMS942	MMS943	MMS908	MMS909	MMS928	MMS929	MMS900	MMS901	MMS902	MMS903	MMS904	MMS905	MMS906	MMS907	MMS919	MM943M	MM941M	MM936M	MMS706	MMS707	MMS704	MMS705	MMS702	MMS703	MMS700	MMS701	MMS708	MMS709	MMS917	MMS939	MMS938	MMS916	MMS931	MMS915	MMS932	MMS918	MMS914	MM9362CU	MMS913	MMS890	MMS891	MMS924	MMS912
MMS908	0.374480797188	0.429682167315	0.479071494881	0.415054631702	0.524184788898	0.430164968031	0.494594872931	0.451738214114	0.494903775585	0.463498616854	0.330623202229	0.526104495143	0.473344170431	0.456855537451	0.476832727445	0.55702940776	0.35291074916	0.582388129838	0.408719549399	0.495470312812	0.0	0.48141608894	0.373396674634	0.401024442406	0.460427510196	0.455802628802	0.443400142696	0.45468771716	0.400221646512	0.50159510102	0.378513399891	0.402371162423	0.413791547099	0.519326870106	0.545676345962	0.457281973006	0.465326939748	0.477602954679	0.42429224158	0.437143658358	0.472883942061	0.501386244963	0.451706157797	0.483692237357	0.423965923044	0.512396904788	0.546421208563	0.354521808807	0.387662345172	0.389110452439	0.415669829597	0.470690041422	0.370843012898	0.585727007574	0.476513604774	0.503856937347	0.391457812925	0.350556316474	0.389826058807	0.476138534483	0.422417034215
MMS909	0.426801972491	0.488147885259	0.372268669373	0.491144872614	0.547103393463	0.512219035426	0.339114726126	0.509434492503	0.453008644343	0.51307109841	0.441003036315	0.579320404238	0.508610839569	0.529712805411	0.528484925017	0.402646982025	0.422488852908	0.653036090862	0.440405239157	0.453052246667	0.48141608894	0.0	0.45959536163	0.45545245035	0.480939834387	0.439444027824	0.464225354086	0.436103953826	0.450743919029	0.5467602018	0.473335783861	0.481841673122	0.451921038327	0.536299540687	0.541776402603	0.501403280026	0.458168211112	0.444188936893	0.443856347552	0.465667984954	0.483453044055	0.316604157829	0.504848164825	0.54490365217	0.492575004715	0.642769563931	0.541205886888	0.413367250692	0.384597532405	0.458321582597	0.428981894987	0.446934003689	0.441985003871	0.591737621203	0.51107190247	0.51607469212	0.467832484662	0.452044275626	0.454913275748	0.49957011876	0.462595779669
MMS928	0.380379991161	0.386553069782	0.463885962385	0.428071218184	0.50411392869	0.445523316514	0.474157887066	0.451215364058	0.486595310211	0.458405540119	0.348443608492	0.569665557593	0.427545171958	0.46856851481	0.45462788928	0.517909400548	0.358220363453	0.586346247995	0.395348654691	0.475102147629	0.373396674634	0.45959536163	0.0	0.360525362068	0.45770953817	0.438436285975	0.486128942967	0.464758305377	0.428043373396	0.535613657449	0.385815354784	0.358675638012	0.39897641997	0.509114949892	0.495300156218	0.451305447857	0.48108606084	0.486631262334	0.358812864211	0.418802440665	0.437420500061	0.466050432101	0.448055452496	0.460094832407	0.384409445181	0.547752502116	0.509983302056	0.350438315018	0.375946981871	0.374965830252	0.397448982	0.448819051598	0.360572988776	0.566262179731	0.474541466293	0.463110368818	0.424535035742	0.333876473769	0.383068735551	0.418458745244	0.398072433371
MMS929	0.341015592382	0.432437766646	0.51531295912	0.470749160308	0.539099166502	0.457780677248	0.492416501267	0.475242303072	0.533800917188	0.501302026627	0.378145986456	0.548432945805	0.4690810694	0.479405865746	0.504739673686	0.517173432019	0.370630958138	0.630260534185	0.409024570868	0.462987896755	0.401024442406	0.45545245035	0.360525362068	0.0	0.476623771236	0.462980606935	0.470655704154	0.429384856407	0.433503500607	0.535596854271	0.382361173097	0.388040321688	0.409566966259	0.54195994661	0.550611621893	0.49095346271	0.448759381092	0.48824715142	0.440934042032	0.459605063342	0.486608319407	0.494871365316	0.440574365583	0.475691265075	0.451304851412	0.53754730481	0.592961154708	0.370640335669	0.40528803475	0.400683117592	0.408770461617	0.463520062614	0.372958496206	0.599995141587	0.479828993059	0.47387448771	0.419203079074	0.348381095628	0.42012361261	0.467835380137	0.417412064386
MMS900	0.464047015651	0.435671658984	0.502601732068	0.489740415995	0.513182985467	0.495129518863	0.523697401784	0.448923877976	0.507891897144	0.510150585694	0.441771228816	0.590622150859	0.463482611536	0.493511089015	0.499449497453	0.570698283134	0.443608461768	0.626116978483	0.430643720017	0.541560890852	0.460427510196	0.480939834387	0.45770953817	0.476623771236	0.0	0.459757160068	0.518677048887	0.461841546609	0.435886603098	0.549765697392	0.443096270959	0.434735262289	0.440325051396	0.549848243972	0.569457987238	0.50071499942	0.457387654402	0.483207642655	0.417107719465	0.471090078277	0.427440579311	0.506712384311	0.440962442917	0.470642708423	0.371491882296	0.627409368676	0.554546656218	0.449490790063	0.452563348319	0.456613919719	0.45354086607	0.465704167252	0.446311772856	0.529621691303	0.528682120397	0.539892061254	0.46928771037	0.483627780097	0.466112870103	0.448836120939	0.467379336861
MMS901	0.444346348696	0.461075412427	0.430316111243	0.469406543108	0.518122528596	0.485214237234	0.449692300555	0.463109341888	0.378500940311	0.465540421796	0.418002450728	0.531961462301	0.506469771535	0.460763574807	0.487411723707	0.479337881805	0.398104812481	0.617583041827	0.419741479748	0.472555247311	0.455802628802	0.439444027824	0.438436285975	0.462980606935	0.459757160068	0.0	0.426334426785	0.430591211547	0.437922159382	0.545202489487	0.448731933817	0.429014776551	0.436517739768	0.526986677394	0.547352070571	0.473209515308	0.451651029609	0.351171688788	0.416788806026	0.439688980045	0.477819449568	0.444460087479	0.482516644397	0.511109865885	0.438191641472	0.647410969894	0.48658885093	0.417434322604	0.395737321349	0.431049355166	0.425315188068	0.426944079958	0.433797063985	0.570328264266	0.468053210249	0.532410617645	0.471197831606	0.448128598395	0.446510508186	0.48025556273	0.479060330382
MMS902	0.451797598805	0.527542267512	0.436304426413	0.504265968146	0.592796880583	0.533276926675	0.428074725285	0.514776350529	0.388493096418	0.493420409351	0.436892478995	0.508735399863	0.53694860766	0.517914354814	0.542748199192	0.492220252129	0.448550284778	0.65174356253	0.447535027926	0.494871511554	0.443400142696	0.464225354086	0.486128942967	0.470655704154	0.518677048887	0.426334426785	0.0	0.453192074971	0.444814013448	0.511837727264	0.480492269082	0.48676475923	0.481576885373	0.591368295488	0.605404407623	0.523176449791	0.477644053772	0.43144287931	0.481010305155	0.476923216025	0.540822955213	0.476462782694	0.530735754765	0.57015865591	0.521143318785	0.620578321052	0.545632186042	0.438531551746	0.411435189712	0.432127139031	0.446106160371	0.465667597447	0.440103724145	0.634884232508	0.500896485167	0.530457251963	0.474385955016	0.441450594133	0.466110046964	0.550674455661	0.530481952087
MMS903	0.433189454284	0.467313934348	0.478429960432	0.494864115485	0.569914176566	0.494177937146	0.468693723221	0.503378713209	0.498375996767	0.511826496412	0.442566605011	0.550094912983	0.489309857516	0.49671672784	0.499993119227	0.522920591065	0.432324500677	0.615755812132	0.459298194268	0.497887307203	0.45468771716	0.436103953826	0.464758305377	0.429384856407	0.461841546609	0.430591211547	0.453192074971	0.0	0.393950818058	0.490596358057	0.460599897513	0.434699588202	0.42334921553	0.578435491632	0.5799234495	0.520367737629	0.462469284265	0.448805992636	0.444541855641	0.46424885455	0.502157347659	0.469134943414	0.489505410185	0.488709925877	0.493299959865	0.600715656318	0.586686569867	0.420353880044	0.420203696833	0.44656462909	0.432432368655	0.477491075745	0.430146404226	0.608559491032	0.483982112209	0.471130235455	0.398266899526	0.445959874886	0.438608163811	0.488721053161	0.440767878365
MMS904	0.401801619354	0.443463306375	0.46227022361	0.471497650674	0.530011787606	0.460214142394	0.481815521577	0.470404860187	0.478702321673	0.500553785604	0.388692177617	0.518505107227	0.486818547377	0.462989495558	0.524667825717	0.52615589945	0.389863956538	0.597260990299	0.42042673589	0.495259479072	0.400221646512	0.450743919029	0.428043373396	0.433503500607	0.435886603098	0.437922159382	0.444814013448	0.393950818058	0.0	0.46998813978	0.428629315069	0.412478200475	0.399021475786	0.541400593712	0.573471773025	0.490941088658	0.445229371166	0.438819622284	0.420031227007	0.452465911706	0.480730328439	0.47885748088	0.456028736352	0.49794432207	0.465879076848	0.575450375395	0.569607395006	0.387762551582	0.408818736063	0.401656052469	0.389120807072	0.45617380348	0.404438651981	0.593966102209	0.480116991859	0.46365032311	0.411543268245	0.402242730856	0.393856373557	0.488229401324	0.451416117709
MMS905	0.53294951053	0.559031624918	0.544830422309	0.571739142482	0.657097763347	0.553708190494	0.574778575687	0.58870901152	0.566366735982	0.555095027982	0.492103526909	0.509615530436	0.568598632243	0.553365300188	0.558469291706	0.633164159382	0.537386523004	0.631316850295	0.576897525903	0.602140575535	0.50159510102	0.5467602018	0.535613657449	0.535596854271	0.549765697392	0.545202489487	0.511837727264	0.490596358057	0.46998813978	0.0	0.552306217251	0.504736420385	0.491267104504	0.662036196814	0.641811758761	0.602983540093	0.517716413842	0.531506773918	0.555844005976	0.568512758011	0.596405805459	0.581475334396	0.574107186702	0.590968114953	0.576867791002	0.60481837995	0.647858003927	0.507025002378	0.51582106663	0.51100947615	0.532947958607	0.567624560432	0.532278610214	0.683670852131	0.568110785912	0.576431134182	0.465343232023	0.491733450495	0.522136460774	0.622480833792	0.522519116831
