#OTU ID	MM933M	MM936M	MM941M	MM943M	MM9362CU	MMS700	MMS701	MMS702	MMS703	MMS704	MMS705	MMS706	MMS707	MMS708	MMS709	MMS710	MMS711	MMS712	MMS713	MMS714	MMS715	MMS716	MMS717	MMS890	MMS891	MMS900	MMS901	MMS902	MMS903	MMS904	MMS905	MMS906	MMS907	MMS908	MMS909	MMS910	MMS911	MMS912	MMS913	MMS914	MMS915	MMS916	MMS917	MMS918	MMS919	MMS920	MMS921	MMS922	MMS923	MMS924	MMS925	MMS928	MMS929	MMS930	MMS931	MMS932	MMS938	MMS939	MMS942	MMS943	MMS944	taxonomy
denovo105	0.0	0.0	0.0	0.0	3.1321	4.6067	4.0875	5.1899	0.0	0.0	3.2773	1.8309	0.0	4.4295	4.7138	3.9782	4.9389	2.2338	2.8658	2.2768	3.0301	4.0984	3.6483	6.0201	4.6595	4.6188	2.5553	5.5655	4.8642	5.0444	3.4704	4.0412	4.2273	4.6947	2.3741	0.0	2.3219	2.1806	5.5539	2.437	2.0175	3.7424	2.585	0.0	4.1774	3.623	3.2397	4.7004	4.4873	5.1899	4.0766	3.3956	6.0008	3.2717	2.2901	3.3956	0.0	3.7301	3.8776	4.573	3.8684	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Diversisporales; f__Diversisporaceae; g__Diversispora; s__sp
denovo104	4.3297	0.0	0.0	0.0	5.5729	5.0751	4.7901	4.6246	2.579	4.1813	3.2773	4.2405	3.9389	3.8776	6.2617	6.225	4.6287	3.0717	6.315	5.7773	3.0301	4.5232	6.5439	5.4105	6.2059	3.4726	4.3584	4.9957	4.5157	5.7279	5.4821	4.9967	6.428	6.242	4.1486	2.5322	4.6439	6.423	6.7458	5.4243	2.8273	5.3662	0.0	0.0	4.1774	5.5324	5.4893	5.5916	5.9475	4.9348	6.8088	5.2889	4.8901	5.945	2.2901	2.5265	3.9024	4.2783	3.8776	4.1116	6.5885	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Claroideoglomeraceae; g__Claroideoglomus; s__Torrecillas12b_Glo_G5
denovo103	0.0	0.0	0.0	0.0	0.0	2.5041	0.0	0.0	0.0	4.5763	6.0491	5.475	6.0338	0.0	1.5567	4.5323	0.0	0.0	2.0513	4.0343	3.0301	4.9906	0.0	2.0686	0.0	2.1266	4.6662	2.437	4.0553	6.6582	5.247	0.0	2.1846	2.3644	0.0	2.5322	3.1699	0.0	1.9537	0.0	2.0175	7.7663	4.3923	6.6996	2.3988	2.2551	1.4272	1.9175	2.1926	3.6819	4.8469	0.0	3.2624	0.0	2.2901	0.0	0.0	0.0	5.1394	5.817	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__caledonium
denovo100	2.8816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.648	5.3372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.1497	0.0	0.0	0.0	0.0	1.9175	2.1926	0.0	0.0	0.0	0.0	0.0	0.0	2.5265	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__NES27
denovo363161	3.7802	3.3956	3.8503	3.1296	0.0	0.0	1.8745	0.0	8.6038	2.7472	0.0	6.5794	7.3102	0.0	0.0	0.0	0.0	9.5562	2.8658	0.0	3.9389	5.8626	0.0	2.0686	2.5495	0.0	2.5553	6.3694	8.0755	7.1799	3.6741	3.4994	3.5408	0.0	9.2669	8.0453	2.3219	3.5361	0.0	1.6815	0.0	2.0342	0.0	0.0	0.0	2.2551	0.0	0.0	0.0	0.0	2.3127	2.5265	1.9506	0.0	2.2901	0.0	0.0	4.2783	0.0	5.817	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__sp
denovo762	5.2934	4.8861	2.947	3.1296	4.3517	0.0	3.1699	2.7902	0.0	3.6356	2.419	4.4236	4.7054	2.9726	2.7709	3.5934	3.3077	3.0717	4.0638	3.1197	5.2033	5.4437	3.6483	2.8855	3.9601	5.5891	3.4271	4.3832	5.4838	5.8329	3.8525	4.0412	3.5408	3.7493	2.3741	2.5322	4.0875	3.5361	3.2661	0.0	2.8273	4.0426	0.0	5.5867	2.3988	2.2551	2.9555	2.7127	3.5502	0.0	4.6328	3.9341	3.2624	3.2717	5.0058	2.5265	2.4985	0.0	5.1394	4.3606	3.8684	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__caledonium
denovo767	0.0	0.0	0.0	0.0	6.2617	2.5041	5.7638	3.6819	0.0	4.1813	3.8118	4.2405	4.7054	2.9726	3.1321	3.067	4.233	0.0	3.7633	2.2768	2.1967	5.1179	5.3024	5.4105	3.4207	4.6188	4.6662	4.0402	4.5157	4.858	4.2845	4.0412	3.9245	4.6947	0.0	0.0	3.1699	3.5361	5.0272	3.8324	2.8273	4.291	0.0	0.0	4.4833	3.0954	2.6011	5.7489	5.7701	3.6819	5.1983	3.9341	4.7435	4.7535	4.6056	4.6328	0.0	3.7301	0.0	3.8104	5.386	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Paraglomerales; f__Paraglomeraceae; g__Paraglomus; s__brasilianum
denovo1992985	0.0	0.0	2.947	0.0	0.0	0.0	0.0	0.0	6.1427	5.9968	0.0	4.986	4.8911	0.0	1.5567	4.5323	0.0	4.5374	2.0513	0.0	6.5015	6.813	0.0	0.0	0.0	0.0	3.4271	3.8324	2.858	0.0	4.8861	0.0	0.0	0.0	3.2278	2.5322	0.0	0.0	0.0	0.0	2.8273	0.0	4.0	0.0	0.0	4.3124	5.9498	4.143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4292	0.0	No blast hit
denovo1722568	0.0	0.0	0.0	0.0	0.0	0.0	1.8745	0.0	0.0	0.0	0.0	0.0	2.1967	0.0	0.0	0.0	0.0	0.0	2.0513	2.2768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.199	0.0	0.0	No blast hit
denovo1497	0.0	0.0	0.0	0.0	4.6029	4.8598	0.0	2.7902	3.4529	3.6356	3.2773	4.986	3.0301	0.0	3.6611	3.067	1.9882	2.2338	3.3832	3.6483	0.0	2.7793	3.6483	3.4039	3.9601	3.8548	0.0	3.2972	4.8642	4.3923	2.595	2.6217	3.0165	5.5436	4.7062	4.3319	3.1699	3.0121	4.5843	1.6815	3.3429	2.8464	0.0	0.0	4.7356	3.0954	4.2914	4.143	3.9341	0.0	3.6898	4.3254	4.3962	3.806	4.6056	6.0804	0.0	3.7301	3.8776	2.9097	4.4201	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__acnaGlo2
denovo119360	3.7802	4.8861	0.0	0.0	0.0	0.0	5.534	2.7902	7.6076	0.0	0.0	0.0	4.4922	5.6131	5.6306	0.0	3.9852	6.6043	0.0	5.5593	3.5549	3.0586	5.1544	6.0894	5.4819	5.2493	0.0	6.1627	2.0444	3.1699	6.0923	4.0412	6.2378	6.9228	0.0	7.8793	4.3923	5.755	6.7458	3.2972	2.8273	3.7424	0.0	1.9786	6.2026	4.5633	4.0182	0.0	5.0506	2.7902	3.6898	3.9341	6.1826	7.3707	0.0	0.0	6.5549	5.4576	6.2544	4.573	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__Alguacil09b_Glo_G8
denovo928094	0.0	3.3956	0.0	0.0	4.8168	3.9087	1.8745	2.7902	0.0	2.7472	2.419	3.7853	0.0	0.0	2.7709	2.2296	3.3077	0.0	3.3832	2.2768	0.0	4.6124	2.2768	2.8855	3.9601	3.4726	0.0	2.437	4.0553	7.2946	2.9491	3.4994	3.0165	2.3644	2.3741	0.0	0.0	3.0121	3.2661	2.9303	2.0175	2.0342	0.0	0.0	3.255	2.2551	4.4108	3.8962	0.0	3.6819	3.6898	3.9341	5.7929	4.9682	4.6056	3.9341	0.0	2.8349	2.9726	0.0	4.8182	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Claroideoglomeraceae; g__Claroideoglomus; s__Torrecillas12b_Glo_G5
denovo1051880	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7472	0.0	0.0	0.0	0.0	3.4207	0.0	0.0	0.0	0.0	10.972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.9475	0.0	0.0	0.0	0.0	2.4139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	No blast hit
denovo211460	4.3297	3.3956	4.4015	0.0	2.2879	0.0	0.0	2.7902	8.075	0.0	0.0	6.6546	10.461	0.0	1.5567	0.0	1.9882	11.365	2.0513	7.7575	8.7991	10.061	0.0	2.0686	3.9601	4.6188	12.135	12.254	8.2336	8.1948	8.5012	2.6217	2.1846	0.0	10.083	12.229	11.458	2.1806	1.9537	0.0	0.0	2.0342	9.3685	1.9786	6.4341	0.0	0.0	0.0	4.237	0.0	3.1597	0.0	1.9506	2.4139	3.1346	2.5265	8.2667	0.0	0.0	7.7106	2.964	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Claroideoglomeraceae; g__Claroideoglomus; s__lamellosum
denovo877183	6.0156	5.6034	5.5844	0.0	7.7455	2.5041	1.8745	3.6819	0.0	3.6356	2.419	2.6124	2.1967	0.0	1.5567	2.2296	3.3077	3.9832	2.0513	0.0	3.5549	2.4326	0.0	2.8855	2.5495	3.4726	3.4271	3.2972	2.858	0.0	2.1248	2.6217	2.1846	3.217	2.3741	4.8928	2.3219	2.1806	2.7543	3.5895	3.7219	2.0342	0.0	1.9786	3.255	0.0	0.0	0.0	3.0255	0.0	2.3127	2.5265	0.0	3.806	7.1403	5.7383	2.4985	0.0	2.9726	2.0899	2.964	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__acnaGlo2
denovo1364964	4.7267	4.3254	4.4015	4.0447	4.6029	7.4028	4.0875	4.2289	9.5261	8.8575	9.4262	7.3635	6.3193	5.6131	3.6611	3.067	1.9882	8.123	2.8658	7.5362	6.253	2.4326	3.1197	0.0	9.3368	6.2302	7.2955	6.2065	8.188	4.3923	6.87	2.6217	4.4775	3.217	8.5283	10.342	4.858	5.4397	3.9418	7.5763	10.543	5.9754	0.0	8.2336	6.284	2.2551	6.5003	0.0	3.5502	2.7902	5.1983	3.9341	3.6394	0.0	3.1346	6.9075	9.8702	7.3265	5.9691	4.573	4.8182	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Claroideoglomeraceae; g__Claroideoglomus; s__lamellosum
denovo300254	0.0	0.0	0.0	0.0	0.0	2.5041	0.0	2.7902	0.0	0.0	0.0	1.8309	0.0	0.0	0.0	0.0	0.0	8.9363	7.3343	0.0	3.5549	1.3023	0.0	0.0	3.4207	0.0	0.0	1.6815	0.0	0.0	0.0	0.0	0.0	2.3644	0.0	0.0	0.0	0.0	1.9537	6.8276	0.0	2.0342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9506	2.4139	2.2901	0.0	0.0	0.0	0.0	5.9747	0.0	No blast hit
denovo464	0.0	0.0	0.0	0.0	3.1321	3.371	2.663	2.7902	2.579	0.0	4.201	2.6124	0.0	2.9726	1.5567	3.067	2.7938	4.2868	2.0513	2.2768	3.0301	3.6702	3.6483	4.0853	3.4207	4.4061	2.5553	2.437	3.7549	3.1699	2.9491	3.4994	3.5408	2.3644	5.5554	0.0	0.0	3.9197	5.6395	3.8324	2.0175	2.8464	0.0	0.0	0.0	4.3124	1.4272	4.5374	3.5502	2.7902	4.0766	3.3956	5.6355	5.3205	2.2901	2.5265	3.3649	5.8129	4.4295	0.0	5.7924	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Archaeosporales; f__Ambisporaceae; g__Ambispora; s__fennica
denovo1906635	0.0	0.0	0.0	3.1296	0.0	2.5041	0.0	0.0	0.0	0.0	0.0	7.6474	9.4436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2768	0.0	0.0	4.4061	0.0	0.0	0.0	9.8218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Claroideoglomeraceae; g__Claroideoglomus; s__lamellosum
denovo161072	4.3297	13.486	5.7732	7.0529	4.2076	13.106	8.4305	10.503	4.3855	15.454	11.549	8.5386	5.0556	13.013	16.004	9.8625	11.375	4.5374	6.0669	7.2747	7.9137	6.097	6.211	3.4039	4.6595	12.134	9.1592	3.2972	5.1447	10.911	9.0871	10.619	7.7399	7.7874	6.1725	4.3319	4.6439	12.333	4.7475	7.5929	6.751	5.1316	14.334	11.142	12.565	4.7769	9.6099	9.8806	12.058	9.9327	11.297	15.355	9.9464	4.195	3.6637	4.6328	0.0	5.4576	2.9726	3.8104	5.1298	No blast hit
denovo1567185	0.0	3.3956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8309	2.1967	0.0	6.616	6.4241	0.0	0.0	0.0	0.0	6.7619	5.3942	6.3535	0.0	0.0	0.0	0.0	7.5253	0.0	0.0	4.1544	0.0	0.0	6.7106	0.0	2.5322	2.3219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.6771	0.0	0.0	0.0	0.0	0.0	3.806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Archaeosporales; f__Archaeosporaceae; g__Archaeospora; s__Schechter08_Arch1
denovo115	0.0	0.0	0.0	0.0	1.5567	0.0	0.0	0.0	0.0	5.141	0.0	4.586	0.0	0.0	0.0	0.0	0.0	0.0	5.6813	4.8034	0.0	0.0	0.0	6.6898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6217	3.9245	0.0	0.0	0.0	0.0	7.322	0.0	0.0	6.3268	4.9982	5.5236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.383	4.3962	0.0	0.0	8.794	0.0	0.0	5.9691	0.0	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Archaeosporales; f__Archaeosporaceae; g__Archaeospora; s__Wirsel_OTU21
denovo756817	2.8816	3.3956	0.0	3.1296	0.0	10.865	0.0	2.7902	2.579	0.0	4.7595	0.0	0.0	0.0	6.2617	0.0	1.9882	0.0	0.0	0.0	0.0	1.3023	0.0	2.0686	0.0	0.0	0.0	0.0	2.0444	0.0	0.0	0.0	2.1846	2.3644	0.0	0.0	0.0	6.2328	1.9537	4.0402	11.16	0.0	0.0	12.26	12.644	2.2551	2.1304	0.0	2.1926	5.5951	0.0	5.1015	6.923	0.0	0.0	0.0	0.0	2.8349	0.0	0.0	2.964	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Diversisporales; f__Acaulosporaceae; g__Kuklospora; s__PT6
denovo727	6.2749	5.6034	8.2109	3.1296	7.9854	3.371	0.0	0.0	3.4529	3.6356	4.201	4.4236	2.1967	0.0	1.5567	3.5934	0.0	4.5374	0.0	2.2768	3.5549	2.7793	0.0	2.8855	0.0	2.1266	0.0	2.437	3.7549	3.1699	2.595	0.0	0.0	0.0	2.3741	6.0872	2.3219	0.0	0.0	4.3832	4.27	0.0	0.0	3.2962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1852	5.7265	6.1505	6.4382	3.3649	0.0	5.3956	2.9097	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__Glo39
denovo1718760	2.8816	0.0	0.0	0.0	0.0	2.5041	0.0	0.0	0.0	0.0	3.8118	2.6124	2.1967	0.0	4.8168	0.0	1.9882	2.2338	0.0	10.48	2.1967	0.0	0.0	0.0	2.5495	2.1266	0.0	1.6815	0.0	0.0	1.4226	0.0	0.0	0.0	0.0	2.5322	0.0	0.0	2.7543	0.0	0.0	7.3671	8.3264	4.2209	0.0	0.0	2.1304	0.0	3.9341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__sp
denovo1781389	0.0	3.3956	9.7256	3.1296	1.5567	0.0	8.8444	0.0	0.0	0.0	8.9306	1.8309	2.1967	0.0	0.0	2.2296	0.0	0.0	0.0	2.2768	0.0	0.0	0.0	2.0686	0.0	0.0	0.0	0.0	2.0444	0.0	2.595	0.0	0.0	0.0	0.0	0.0	0.0	2.1806	0.0	0.0	0.0	0.0	2.585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	No blast hit
denovo71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.284	0.0	0.0	0.0	0.0	2.1967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4272	0.0	0.0	4.2289	0.0	2.5265	0.0	0.0	0.0	0.0	2.4985	0.0	13.173	0.0	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Paraglomerales; f__Paraglomeraceae; g__Paraglomus; s__laccatum
denovo1118625	2.8816	4.8861	2.947	4.0447	1.5567	6.6313	3.1699	2.7902	0.0	3.6356	0.0	1.8309	0.0	0.0	8.4927	3.067	1.9882	3.0717	2.0513	3.1197	0.0	1.3023	0.0	2.0686	0.0	0.0	0.0	1.6815	2.0444	2.3219	2.1248	2.6217	2.1846	0.0	2.3741	0.0	3.1699	2.1806	3.6432	2.437	0.0	2.0342	0.0	7.7331	2.3988	0.0	1.4272	2.7127	2.1926	0.0	0.0	0.0	0.0	0.0	0.0	2.5265	0.0	2.8349	0.0	2.0899	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__MH3_B
denovo1891684	0.0	3.3956	0.0	0.0	0.0	0.0	0.0	0.0	2.579	0.0	4.201	1.8309	0.0	0.0	1.5567	0.0	0.0	0.0	0.0	2.2768	0.0	0.0	0.0	2.0686	0.0	0.0	0.0	0.0	0.0	0.0	1.4226	0.0	0.0	0.0	0.0	0.0	2.3219	0.0	0.0	10.555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5265	0.0	0.0	0.0	0.0	0.0	No blast hit
denovo537929	3.7802	4.3254	3.8503	4.0447	2.7709	0.0	0.0	2.7902	11.005	0.0	4.201	0.0	4.7054	0.0	2.7709	4.5323	2.7938	9.6119	0.0	2.2768	2.1967	0.0	2.2768	2.8855	0.0	0.0	0.0	0.0	5.4838	0.0	2.595	0.0	0.0	2.3644	10.927	10.767	8.2336	2.1806	0.0	0.0	0.0	0.0	0.0	0.0	3.255	0.0	2.9555	0.0	0.0	0.0	0.0	0.0	0.0	2.4139	0.0	0.0	5.2559	0.0	0.0	3.8104	4.4201	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__Alguacil10_Glo6
denovo53993	2.8816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.9237	0.0	0.0	4.0308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.7189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.5354	0.0	0.0	2.3644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	No blast hit
denovo2479	5.2934	3.3956	4.7994	0.0	6.8766	0.0	0.0	0.0	4.9472	2.7472	3.8118	3.4893	4.2419	0.0	1.5567	0.0	0.0	5.9992	0.0	0.0	4.7054	3.4936	2.2768	2.8855	2.5495	2.1266	4.9197	5.6313	4.5157	3.7004	2.1248	0.0	0.0	2.3644	4.4542	8.0189	4.0875	0.0	1.9537	4.0402	7.3982	0.0	3.4594	4.9266	2.3988	0.0	0.0	1.9175	2.1926	0.0	0.0	0.0	1.9506	0.0	6.0693	3.3956	3.3649	0.0	0.0	3.4292	2.964	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__Glo39
denovo92883	0.0	3.3956	6.2255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.475	2.1967	5.1394	9.3816	0.0	0.0	0.0	2.0513	0.0	0.0	0.0	0.0	0.0	0.0	2.1266	0.0	0.0	0.0	0.0	0.0	6.6285	0.0	6.5915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.585	0.0	0.0	0.0	2.1304	4.9798	4.7004	0.0	3.6898	0.0	0.0	0.0	2.2901	0.0	0.0	2.8349	0.0	0.0	0.0	No blast hit
denovo324	0.0	0.0	7.6607	0.0	0.0	3.371	0.0	3.6819	3.9933	0.0	0.0	0.0	4.7054	3.8776	2.2879	0.0	0.0	4.2868	2.0513	0.0	0.0	3.8275	4.3385	3.7845	3.9601	0.0	0.0	0.0	0.0	0.0	3.2332	0.0	3.9245	2.3644	0.0	3.9405	5.3576	4.8713	0.0	0.0	0.0	2.0342	0.0	0.0	0.0	0.0	2.6011	0.0	0.0	0.0	3.6898	5.7383	6.3439	6.5221	0.0	4.8861	2.4985	4.6747	4.4295	0.0	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Paraglomerales; f__Paraglomeraceae; g__Paraglomus; s__laccatum
denovo728479	0.0	0.0	0.0	0.0	0.0	0.0	1.8745	0.0	0.0	0.0	0.0	0.0	4.4922	0.0	1.5567	0.0	0.0	0.0	0.0	0.0	3.5549	0.0	0.0	0.0	0.0	0.0	0.0	9.3146	0.0	0.0	0.0	0.0	0.0	0.0	5.4209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9506	0.0	0.0	5.4547	3.3649	0.0	0.0	0.0	0.0	No blast hit
denovo296	2.8816	0.0	0.0	0.0	6.0665	4.6067	4.6439	4.2289	3.9933	3.6356	3.2773	4.0308	4.2419	2.9726	4.2076	4.2817	4.9389	4.2868	4.3124	3.6483	3.0301	4.7757	4.8034	6.1556	5.316	4.1566	5.1353	5.1827	5.9159	5.9307	5.3693	5.2127	5.3222	5.7798	4.7062	3.4018	4.3923	4.4726	6.1286	4.6601	4.27	5.1316	0.0	0.0	5.3024	5.4097	5.1203	6.5766	4.8861	5.5951	4.8469	5.7383	5.9348	5.8399	5.0058	5.4547	4.6003	6.3355	4.8277	3.8104	6.1091	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Paraglomerales; f__Paraglomeraceae; g__Paraglomus; s__Alguacil12b_PARA1
denovo139	0.0	0.0	0.0	0.0	0.0	6.2435	0.0	0.0	0.0	2.7472	3.2773	0.0	4.4922	0.0	6.5577	2.2296	1.9882	0.0	6.2569	0.0	4.4922	4.6964	5.3024	0.0	3.4207	3.8548	3.9666	4.2219	4.7004	2.3219	3.4704	0.0	2.1846	7.4189	0.0	0.0	0.0	3.9197	6.4931	5.0922	0.0	0.0	4.9542	5.2941	3.255	4.963	5.7828	5.3179	3.9341	2.7902	2.3127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Archaeosporales; f__Archaeosporaceae; g__Archaeospora; s__sp
denovo130	11.238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Archaeosporales; f__Archaeosporaceae; g__Archaeospora; s__sp
denovo1881593	2.8816	5.6034	4.4015	4.0447	6.1478	4.2995	4.9228	4.2289	4.3855	3.6356	4.5071	4.986	4.8911	4.4295	5.316	2.2296	4.4444	4.7509	5.02	4.3385	3.5549	4.9906	5.9667	5.8706	5.1285	4.9682	5.6375	3.8324	5.4838	6.5999	4.514	4.4342	5.3222	6.319	5.2727	2.5322	2.3219	5.3172	5.5539	3.5895	3.3429	4.291	0.0	0.0	5.8216	5.1277	4.9729	5.3179	5.3322	3.6819	5.0332	5.1015	6.2921	6.4525	4.3544	5.2889	4.2931	5.8129	2.9726	4.573	6.1091	No blast hit
denovo906262	2.8816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.067	0.0	0.0	2.0513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5553	0.0	0.0	0.0	0.0	2.6217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0342	0.0	0.0	0.0	2.2551	10.49	4.7004	7.4594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.964	No blast hit
denovo1930145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7472	0.0	6.4161	10.323	0.0	0.0	0.0	1.9882	6.9011	2.0513	0.0	0.0	4.6124	0.0	0.0	0.0	0.0	10.934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0121	0.0	5.4967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	No blast hit
denovo776778	3.7802	5.2889	13.718	9.4644	3.4207	13.953	7.232	13.883	2.579	4.5763	3.2773	10.176	3.0301	13.327	3.1321	9.3936	9.2226	2.2338	6.0669	3.1197	2.1967	2.7793	3.6483	4.0853	2.5495	4.1566	3.9666	3.5895	3.7549	4.3923	6.0194	12.307	14.334	0.0	3.2278	3.4018	3.1699	5.9324	2.7543	1.6815	3.7219	2.0342	0.0	10.017	12.289	4.7769	2.1304	11.022	12.371	6.488	5.7166	2.5265	4.3962	4.195	2.2901	3.3956	2.4985	3.7301	4.4295	3.4292	0.0	No blast hit
