# Constructed from biom file
#OTU ID	MM933M	MM936M	MM941M	MM943M	MM9362CU	MMS700	MMS701	MMS702	MMS703	MMS704	MMS705	MMS706	MMS707	MMS708	MMS709	MMS710	MMS711	MMS712	MMS713	MMS714	MMS715	MMS716	MMS717	MMS890	MMS891	MMS900	MMS901	MMS902	MMS903	MMS904	MMS905	MMS906	MMS907	MMS908	MMS909	MMS910	MMS911	MMS912	MMS913	MMS914	MMS915	MMS916	MMS917	MMS918	MMS919	MMS920	MMS921	MMS922	MMS923	MMS924	MMS925	MMS928	MMS929	MMS930	MMS931	MMS932	MMS938	MMS939	MMS942	MMS943	MMS944
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Claroideoglomeraceae;g__Claroideoglomus;s__lamellosum	0.012798298531983334	0.017090848117566265	0.014317578444197392	0.008406957538671385	0.009733418535727706	0.02638521525770095	0.007486195461301151	0.0131566566410835	0.04079780506165621	0.02629642365170107	0.029228431064229128	0.0388115394359061	0.053341655204542815	0.013814284565202556	0.009305570290124436	0.013129032529481404	0.008197258321081997	0.040099182274319134	0.013054241433626764	0.04135140815002573	0.038638924312286646	0.02582816372527537	0.011755707830196735	0.009431576946424151	0.032716120042864165	0.025201448473173047	0.04965824695786093	0.05089510115764987	0.03221360948211366	0.03908556534605695	0.035521397566203386	0.016908736971171234	0.022210307589288797	0.010530877826609757	0.0385079340984578	0.05263895367329925	0.04688981257967655	0.011451716175475364	0.017956590238327557	0.02302795428590159	0.043900977783487435	0.018604667675210892	0.034926082853078445	0.03566129352515388	0.031188230180188296	0.011328327927058235	0.015602682030719545	0.004725740367370022	0.019275487818399308	0.0029321947564976297	0.010647654589149576	0.009006268040270108	0.008751619052290905	0.00916882173811911	0.015897423820120347	0.02160895816820327	0.05014747662314797	0.021223664418359618	0.01383920305667472	0.028112022718059123	0.016316882500782254
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__A1	0.0028730019670133193	0.0	0.00957135525714359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025257049734357232	0.0	0.0	0.0	0.0	0.0	0.0018608180711060496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005904940864545915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002929869355028648	0.007281307295386972	0.0	0.0023061206124293876	0.0	0.0	0.0	0.0	0.0	0.0039424908031764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__Alguacil09b_Glo_G8	0.0037689207508688743	0.005407822366742684	0.0	0.0	0.0	0.0	0.005286621027606784	0.0026149864911421106	0.008075195829549213	0.0	0.0	0.0	0.004182224401168811	0.006708682132574727	0.004616260722234183	0.0	0.003729872335263972	0.005349100854885826	0.0	0.00493168096487181	0.003296269121100916	0.0026017600712085723	0.005614159218008528	0.006183398791752464	0.005299915733476473	0.005057516447550657	0.0	0.005790598459248101	0.001728466268571564	0.0028592770094518776	0.005396616261457611	0.0039844188439387964	0.006240808693871315	0.006530902732115063	0.0	0.0073067232462538136	0.00416809088854174	0.005143575008964389	0.006262747985156865	0.0032553913346284997	0.0028554622823054663	0.004151924214513718	0.0	0.0020408826358392232	0.00573043771892991	0.004666542588221819	0.003440472429213962	0.0	0.004447830460743136	0.0029321947564976297	0.0034110730356793546	0.0039424908031764	0.005700834452197167	0.007489984748099762	0.0	0.0	0.007730154868438541	0.005821406468698741	0.007264875955588358	0.004288425648892816	0.0
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__Alguacil10_Glo1	0.005022668659502706	0.006487372506224237	0.004287869736826211	0.006527247938043759	0.006073934595315223	0.0023770387229204966	0.0030282002160120615	0.0	0.008830639973811552	0.00399022003172552	0.005193722302340355	0.007271347041603333	0.00877809073756742	0.0035528012163139142	0.0030015614908129803	0.0038325421559945	0.0026148041077638474	0.008282468292182738	0.003920762128764075	0.005906520281386053	0.007686132942875949	0.00564219393719981	0.002479884701917162	0.004148362578241918	0.003307142003594186	0.007656752130823123	0.007787065462982664	0.007727531891655005	0.00790212775347492	0.008003882966551086	0.007830288850911289	0.0	0.00392639291402385	0.00419120031894141	0.008229891018115873	0.009652593792628273	0.010292355662665054	0.003997420258052845	0.005743591076665698	0.007480232126818482	0.007213140317697323	0.0037308962005633234	0.009129971611436081	0.0	0.006238662300425306	0.003165432017965468	0.002227119813754526	0.002962747477541034	0.005817863693978415	0.0029321947564976297	0.0021379989727398894	0.004334625383203072	0.003355807735471544	0.007239698717809969	0.00682150655888814	0.0027312674940574797	0.008942233340082827	0.0	0.0	0.005671262399790988	0.005065919406229078
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__Alguacil10_Glo6	0.0037689207508688743	0.00478725258695254	0.003750899658684984	0.004739643053212738	0.0025122798797108537	0.0	0.0	0.0026149864911421106	0.019869444136619795	0.0	0.004386311117570678	0.001610528204695153	0.004380712946275705	0.0	0.0022717289161436967	0.004056853776213624	0.0026148041077638474	0.013444796490293936	0.0	0.002019759901573964	0.004073765438309028	0.0	0.002479884701917162	0.002930041911124533	0.0	0.0	0.0	0.0	0.007052690236338423	0.0	0.004597350491105987	0.0	0.0	0.002230552149392277	0.018441524767786946	0.017492810862390497	0.013609993928591965	0.0019489278305035182	0.0018137998070801044	0.001660178493624233	0.0020375959942529193	0.0	0.0	0.0	0.0030072187107208037	0.003165432017965468	0.002530564995406367	0.0	0.0	0.0	0.0021379989727398894	0.0	0.0	0.002452965686222206	0.0	0.0	0.0061982518380182955	0.0030238759158080584	0.0034528604287512713	0.00630191323051052	0.007763740709712367
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__Glo32	0.0	0.003758171471830592	0.01481441215220179	0.004739643053212738	0.005709908332475024	0.005152671176025217	0.0	0.004624914105257002	0.004238745400144444	0.00399022003172552	0.003979943041646255	0.001610528204695153	0.0	0.006708682132574727	0.005713469141330905	0.003216446033900235	0.00577871895002016	0.0018092487454603753	0.003788967748273699	0.0	0.003296269121100916	0.004821668937301887	0.004998980511208277	0.002930041911124533	0.003307142003594186	0.0020489045162900245	0.0	0.0027533695726117947	0.005001679513912402	0.0	0.005116080442472395	0.0068645743242204	0.006489428553505644	0.0	0.0036220381735180226	0.004736994870929363	0.0	0.0019489278305035182	0.0	0.0024060987148154956	0.006444055138206072	0.005200444836343804	0.004533646971030789	0.007847691938740513	0.008262968572947688	0.005773226871300655	0.0018240959790944763	0.0024941177638795812	0.002664418298613701	0.006818177757922953	0.0037686542189957336	0.008361295344882514	0.005591476097131242	0.007328005076040513	0.002508539890888756	0.0027312674940574797	0.008037360980389638	0.0	0.0	0.0019598470946033445	0.004067287084607647
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__Glo39	0.018009004452375375	0.022891244233000877	0.022790151859658304	0.007334628970917292	0.029119562363365492	0.0075729011700183075	0.003581413486175973	0.0026149864911421106	0.017236588080095545	0.01401076929172497	0.01617443088631258	0.013864317682823849	0.011349038754981531	0.0035528012163139142	0.003828792526357024	0.00643289206780047	0.0	0.014493995534465022	0.001650487257020203	0.004787260325388218	0.0165993841042292	0.008712400118136546	0.009685252441109272	0.007960615687559137	0.0062934988705810845	0.01039183636897046	0.009003617131219794	0.01260641670509714	0.010966511431051535	0.012480280964849717	0.007734089956241903	0.0	0.00218565370365053	0.002230552149392277	0.01057272991008908	0.021635386228941466	0.013072506352772911	0.003160416262241351	0.006659821321640543	0.014102878146255455	0.02315092834590432	0.005987695109595978	0.009536073038866163	0.018035601467793382	0.009858503661554394	0.0	0.0012220004606475952	0.003525985779657977	0.00459533998479463	0.0	0.0021379989727398894	0.0	0.009992642746078658	0.015223548714471805	0.030103793151985137	0.022730977773222964	0.014851086406996328	0.0	0.01881138712157168	0.011401698134033134	0.009349166776013646
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__Glo7	0.0	0.0	0.002870919485272485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00594757058296069	0.005717731379834488	0.0	0.0035528012163139142	0.0	0.0	0.0	0.0	0.0	0.0	0.009882594810738294	0.0	0.0	0.0	0.0	0.004628581861520224	0.009730893542863512	0.0	0.001728466268571564	0.0	0.0	0.0	0.0	0.0030348867639126017	0.0186217357350161	0.0	0.007414937182088531	0.005842672206533798	0.0	0.002893143645475522	0.015237481181904655	0.0	0.0	0.0	0.0	0.0023061206124293876	0.0	0.007353450239146424	0.0	0.0	0.0	0.0	0.0017986037722731202	0.018308275769070643	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__Ligrone07_sp	0.0	0.0	0.009737940676886244	0.0	0.0	0.0	0.0	0.0026149864911421106	0.0	0.0	0.0	0.0	0.0	0.0	0.0038646200746754325	0.0	0.0	0.0018092487454603753	0.004767126651583532	0.002019759901573964	0.0	0.0020692609524690943	0.0	0.0	0.003307142003594186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003878849693079791	0.0	0.0	0.005681433912406356	0.0	0.0037308962005633234	0.004533646971030789	0.006013414373132057	0.005378440690117429	0.006537229669201412	0.0027739033718890234	0.0	0.0	0.0	0.0	0.005615351151856496	0.0	0.0	0.0	0.0	0.003968206702895368	0.004563493714276205	0.0	0.0019598470946033445	0.004067287084607647
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__Liu2012b_Phylo_5	0.0	0.0	0.0	0.0	0.0014114064342797958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012762641754523413	0.0	0.0	0.0018092487454603753	0.004881461092778175	0.002019759901573964	0.0	0.0	0.0	0.0	0.00881221327048858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00218565370365053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012220004606475952	0.0	0.0	0.0	0.0021379989727398894	0.008002231148553467	0.0017986037722731202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__MH3_B	0.013831705853891062	0.0353868655470881	0.012363658114502438	0.015338716264157733	0.008764011611123121	0.021074492507311183	0.01330310259885093	0.013747844899492372	0.005475032873549456	0.009632678273308999	0.008629579001838054	0.010368902353206104	0.011158649883150575	0.011083171714701672	0.02512978672852507	0.012511146210896964	0.011361173163338309	0.006785047269438023	0.008006387923965746	0.016019336042964967	0.012000333437895847	0.00933208958778784	0.0188418084511264	0.015365686086753613	0.011995894569005155	0.01147322940437153	0.014995693891405006	0.016257029769804282	0.0151788659066454	0.014777065421509965	0.01577670730671352	0.012070190134432234	0.009249859357196103	0.01588169356681364	0.007507987651262594	0.00453724766150174	0.009153231217020288	0.006589942938939554	0.014265024402788519	0.009328791266641646	0.008071506035424983	0.011556913890174592	0.009190269116150788	0.023141727674300464	0.01259964587805474	0.010935946888971607	0.01014631982813906	0.009733927366164016	0.010097577329996592	0.004444110961849626	0.008052694967719702	0.010577411905759027	0.012496635570842775	0.0096452086280901	0.011989749392472406	0.008788811240822442	0.010499373264152798	0.01785184384004615	0.00997282640891132	0.008261760325113865	0.010994523398571425
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__MO_G18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002737516436774728	0.0030151646141369642	0.0	0.004954206074424366	0.0	0.0	0.0	0.001995711047248835	0.0	0.01474280975892801	0.001650487257020203	0.0	0.013494127793318947	0.0	0.0	0.0	0.0024648634893920476	0.0020489045162900245	0.0	0.015221380197087249	0.005001679513912402	0.002094373730479294	0.0012601523716083576	0.0	0.00218565370365053	0.0	0.0	0.016913692328093602	0.008813695456730638	0.004752287930089565	0.0	0.0	0.0020375959942529193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002508539890888756	0.0	0.002946466298310225	0.0	0.0	0.01040906779304187	0.0
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__MO_G20	0.0037689207508688743	0.0	0.002870919485272485	0.0	0.0014114064342797958	0.005293825945442684	0.0	0.0	0.0	0.0	0.0	0.0	0.002821013792347093	0.0	0.0	0.0027452663176857632	0.0	0.0	0.0	0.0	0.0	0.0	0.002479884701917162	0.0021005318653100707	0.009479017094231941	0.0	0.0	0.0	0.004112505196432108	0.002094373730479294	0.0	0.0	0.00218565370365053	0.0	0.002286685501329381	0.0023481888751746864	0.0	0.003160416262241351	0.002557070588442817	0.0	0.0	0.0	0.0	0.0	0.0	0.0023061206124293876	0.0	0.0	0.0	0.0	0.0029210167138696017	0.0025318886185468534	0.0017986037722731202	0.0	0.002508539890888756	0.0	0.008297513257919048	0.007166145389669222	0.0	0.0	0.0
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__MO_G27	0.004712596612118911	0.00478725258695254	0.004675497447443761	0.005859430157732256	0.006234777083553956	0.005152671176025217	0.0030282002160120615	0.005782548437512301	0.015136480957118115	0.00608674283527984	0.00734866339149868	0.006263106597984575	0.002821013792347093	0.004634441901493249	0.004236997018524892	0.006131781018152771	0.0061200529961585644	0.010381028368952293	0.005081083716707738	0.00493168096487181	0.005859549764261447	0.003994934283143902	0.007061484759078243	0.006837746047870518	0.006325596720295857	0.007558575054640507	0.00472780327669534	0.007038038463547803	0.007656520508796753	0.007947236827495098	0.004703116126681719	0.0072261219808749475	0.006545355515894213	0.005888642580149972	0.013692566061622712	0.013050336482242067	0.010571348154350794	0.006107760711774256	0.007400678283328582	0.005027630642422433	0.006213481078484663	0.0070433160721092855	0.002929869355028648	0.0033999582251355745	0.0074419193354000445	0.0063984595183847436	0.003440472429213962	0.006997357855192959	0.005237688921171703	0.007250093765707529	0.00547224937053509	0.006863708029799824	0.007772926319854378	0.010994090790520755	0.005826021185830326	0.006573203590289768	0.01034889533753107	0.006975426488210095	0.008628317915915427	0.00869866771847034	0.007607185274158113
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__MO_G41	0.005022668659502706	0.0	0.00940603627626448	0.0	0.0	0.006475937810644909	0.0063048735309183266	0.0	0.0	0.0	0.003421865609524967	0.0	0.004968916805555891	0.0	0.0012762641754523413	0.0	0.0	0.0018092487454603753	0.004881461092778175	0.0	0.0	0.0042451918562000585	0.0047254830372749496	0.0	0.0	0.0	0.00472780327669534	0.0	0.0055514001007961975	0.006546237095301446	0.006422472061794767	0.0	0.006701430759769284	0.0	0.003108952218184144	0.0023481888751746864	0.0057966858349059085	0.006222340436561264	0.006927476787874455	0.006169762358999603	0.0075979353976528925	0.005382058237881827	0.0	0.008095143543075816	0.004573374519757334	0.0	0.0	0.0033083584435314992	0.0	0.0	0.005556929919634831	0.0	0.003355807735471544	0.0	0.0	0.0027312674940574797	0.002946466298310225	0.0	0.0	0.0	0.0
